"id","display_name","issn_l","count"
"https://openalex.org/S116861045","International Journal of Artificial Life Research","1947-3087",1
"https://openalex.org/S12390406","Publications of the Astronomical Society of Japan","0004-6264",1
"https://openalex.org/S4210230566","Economics and Culture","2255-7563",1
"https://openalex.org/S997202892","Revista Tecnica De La Facultad De Ingenieria Universidad Del Zulia","0254-0770",1
"https://openalex.org/S94432539","Applied Ergonomics","0003-6870",1
"https://openalex.org/S2898527796","Journal of Urban Management","2226-5856",1
"https://openalex.org/S4389158197","Applied Data Science and Analysis","3005-317X",1
"https://openalex.org/S4387279385","Integrated Journal for Research in Arts and Humanities","2583-1712",1
"https://openalex.org/S2594976040","Frontiers in Veterinary Science","2297-1769",1
"https://openalex.org/S152953893","Annals of the Association of American Geographers","0004-5608",1
"https://openalex.org/S2738317984","Open Engineering","2391-5439",1
"https://openalex.org/S4210173559","Health information science","2366-0996",1
"https://openalex.org/S51862065","Public Health Nursing","0737-1209",1
"https://openalex.org/S4210236127","Journal of Remote Sensing","2694-1589",1
"https://openalex.org/S4210235006","Advances in bioinformatics and biomedical engineering book series","2327-7033",1
"https://openalex.org/S98026630","Food Chemistry","0308-8146",1
"https://openalex.org/S2764553900","Journal of Data Science","1680-743X",1
"https://openalex.org/S2487656537","Computational Visual Media","2096-0433",1
"https://openalex.org/S4210177181","Global Energy Interconnection","2096-5117",1
"https://openalex.org/S4210221532","ACM Transactions on Evolutionary Learning and Optimization","2688-299X",1
"https://openalex.org/S4210231168","Management und Controlling im Mittelstand","2567-7853",1
"https://openalex.org/S4210206015","Quantitative Marketing and Economics","1570-7156",1
"https://openalex.org/S33948620","Public Transport","1613-7159",1
"https://openalex.org/S4210190178","Journal of Electronics (China)","0217-9822",1
"https://openalex.org/S4607912","Journal of Vibroengineering","1392-8716",1
"https://openalex.org/S4393920007","Journal of Imaging Informatics in Medicine","2948-2925",1
"https://openalex.org/S4210218815","IETE Journal of Education","0974-7338",1
"https://openalex.org/S41699290","Journal of Legislative Studies","1357-2334",1
"https://openalex.org/S43247408","IET Microwaves Antennas & Propagation","1751-8725",1
"https://openalex.org/S4210210796","International Journal of Engineering and Advanced Technology","2249-8958",1
"https://openalex.org/S2764580047","Journal of Applied Mathematics and Physics","2327-4352",1
"https://openalex.org/S53429330","Stress and Health","1532-3005",1
"https://openalex.org/S132751470","Journal of Neuroscience Methods","0165-0270",1
"https://openalex.org/S4387281391","SUMO Conference Proceedings","2750-4425",1
"https://openalex.org/S138400101","Managerial and Decision Economics","0143-6570",1
"https://openalex.org/S50280174","Radiology","0033-8419",1
"https://openalex.org/S2764684264","Journal of Optical Communications","0173-4911",1
"https://openalex.org/S92132303","International Journal of Circuit Theory and Applications","0098-9886",1
"https://openalex.org/S2764873327","INMATEH Agricultural Engineering","2068-4215",1
"https://openalex.org/S4210198261","Scientific African","2468-2276",1
"https://openalex.org/S4210210825","INTERNATIONAL ACADEMY JOURNAL Web of Scholar","2518-167X",1
"https://openalex.org/S4210185972","Progress in Disaster Science","2590-0617",1
"https://openalex.org/S198285748","Multidimensional Systems and Signal Processing","0923-6082",1
"https://openalex.org/S195759676","American Journal of Preventive Medicine","0749-3797",1
"https://openalex.org/S106377154","Limnology and Oceanography Methods","1541-5856",1
"https://openalex.org/S4210237207","International Journal of R&D Innovation Strategy","2577-4972",1
"https://openalex.org/S4210222123","Journal of Open Innovation Technology Market and Complexity","2199-8531",1
"https://openalex.org/S4210190976","Croatian Review of Economic Business and Social Statistics","1849-8531",1
"https://openalex.org/S135086714","Journal of Information Technology","0268-3962",1
"https://openalex.org/S5866276","Journal of Loss and Trauma","1532-5024",1
"https://openalex.org/S4210230201","Cellular Oncology","2211-3428",1
"https://openalex.org/S4210202658","International Journal of Innovative Technology and Exploring Engineering","2278-3075",1
"https://openalex.org/S131590804","Substance Use & Misuse","1082-6084",1
"https://openalex.org/S4210238840","Journal of Geophysical Research Biogeosciences","2169-8953",1
"https://openalex.org/S127523745","Measurement Techniques","0543-1972",1
"https://openalex.org/S11392764","Journal of Environmental and Public Health","1687-9805",1
"https://openalex.org/S124867444","International Journal of Computer Mathematics","0020-7160",1
"https://openalex.org/S4210213961","Contributions to political science","2198-7289",1
"https://openalex.org/S2764370743","International Journal of Research Studies in Education","2243-7703",1
"https://openalex.org/S42419699","Precision Agriculture","1385-2256",1
"https://openalex.org/S39839259","IFLA Journal","0340-0352",1
"https://openalex.org/S69511584","Advances in Mathematical Physics","1687-9120",1
"https://openalex.org/S147854436","Computational Mechanics","0178-7675",1
"https://openalex.org/S4210178030","Terrorism, security and computation","2197-8778",1
"https://openalex.org/S168707975","Journal of Renewable and Sustainable Energy","1941-7012",1
"https://openalex.org/S170967050","American Journal of Epidemiology","0002-9262",1
"https://openalex.org/S4210226918","Adıyaman Üniversitesi Mühendislik Bilimleri Dergisi","2149-0309",1
"https://openalex.org/S27455496","Journal of Computational Neuroscience","0929-5313",1
"https://openalex.org/S2595152256","Frontiers in Earth Science","2296-6463",1
"https://openalex.org/S2764583656","Journal of Social Marketing","2042-6763",1
"https://openalex.org/S43170165","Environmental and Ecological Statistics","1352-8505",1
"https://openalex.org/S17848820","IEEE Revista Iberoamericana de Tecnologias del Aprendizaje","1932-8540",1
"https://openalex.org/S42668443","IET Renewable Power Generation","1752-1416",1
"https://openalex.org/S4210200978","International Journal of Fog Computing","2572-4894",1
"https://openalex.org/S4210184862","Decision Analytics Journal","2772-6622",1
"https://openalex.org/S4210218941","Digital Library Perspectives","2059-5816",1
"https://openalex.org/S51651795","IEEE Nanotechnology Magazine","1932-4510",1
"https://openalex.org/S10380613","Canadian Journal of Civil Engineering","0315-1468",1
"https://openalex.org/S2764828758","Manufacturing Letters","2213-8463",1
"https://openalex.org/S2898225552","CIRP Annals","0007-8506",1
"https://openalex.org/S4210170479","Studia Biologica","1996-4536",1
"https://openalex.org/S4210191909","IEEE BITS the Information Theory Magazine","2692-4080",1
"https://openalex.org/S123313652","GeoJournal","0343-2521",1
"https://openalex.org/S2764680059","Statistical Journal of the IAOS","1874-7655",1
"https://openalex.org/S179816892","Frontiers in Neuroinformatics","1662-5196",1
"https://openalex.org/S4393919273","Springer tracts in electrical and electronics engineering","2731-4200",1
"https://openalex.org/S177220781","Bell Labs Technical Journal","1089-7089",1
"https://openalex.org/S113349237","International Journal of Pavement Engineering","1029-8436",1
"https://openalex.org/S75771055","Advances in High Energy Physics","1687-7357",1
"https://openalex.org/S144350125","Australian Journal of Rural Health","1038-5282",1
"https://openalex.org/S190716948","Nonlinear processes in geophysics","1023-5809",1
"https://openalex.org/S129217179","Current HIV/AIDS Reports","1548-3568",1
"https://openalex.org/S146254016","International Journal of Swarm Intelligence Research","1947-9263",1
"https://openalex.org/S2737005842","Biomedicines","2227-9059",1
"https://openalex.org/S117898428","Cerebral Cortex","1047-3211",1
"https://openalex.org/S2764941518","Brain Connectivity","2158-0014",1
"https://openalex.org/S4404662150","Computing and artificial intelligence.","3029-2786",1
"https://openalex.org/S2483040032","IEEE Consumer Electronics Magazine","2162-2248",1
"https://openalex.org/S31188771","Genetics Research","0016-6723",1
"https://openalex.org/S201533460","Applied Economics","0003-6846",1
"https://openalex.org/S98906439","European Journal of Plastic Surgery","0930-343X",1
"https://openalex.org/S4210170077","at - Automatisierungstechnik","0178-2312",1
"https://openalex.org/S46915631","Journal of Aerospace Engineering","0893-1321",1
"https://openalex.org/S136072078","Advances in science and technology","1661-819X",1
"https://openalex.org/S116843975","Journal of Emerging Technologies in Accounting","1554-1908",1
"https://openalex.org/S4210193239","Computational intelligence methods and applications","2510-1773",1
"https://openalex.org/S92709572","Journal of Interactive Marketing","1094-9968",1
"https://openalex.org/S4210224005","Advances in protein chemistry and structural biology","1876-1623",1
"https://openalex.org/S53135262","Journal of Educational and Behavioral Statistics","1076-9986",1
"https://openalex.org/S4210220257","Frontiers in Agronomy","2673-3218",1
"https://openalex.org/S129676613","Applied Thermal Engineering","1359-4311",1
"https://openalex.org/S4210210233","Towards Excellence","0974-035X",1
"https://openalex.org/S4210214153","International Journal on Interactive Design and Manufacturing (IJIDeM)","1955-2505",1
"https://openalex.org/S122767448","Journal of Management","0149-2063",1
"https://openalex.org/S4387288686","Kristu Jayanti Journal of Computational Sciences (KJCS)","2583-6072",1
"https://openalex.org/S4210188239","Grey Systems Theory and Application","2043-9377",1
"https://openalex.org/S196074334","Chemistry and Technology of Fuels and Oils","0009-3092",1
"https://openalex.org/S4210193877","International series on intelligent systems, control and automation: science and engineering","2213-8986",1
"https://openalex.org/S177067490","Optoelectronics Instrumentation and Data Processing","1934-7944",1
"https://openalex.org/S4210194956","Animal - Open Space","2772-6940",1
"https://openalex.org/S4210197772","Advances in environmental engineering and green technologies book series","2326-9162",1
"https://openalex.org/S4210241000","NAR Genomics and Bioinformatics","2631-9268",1
"https://openalex.org/S4387286196","IEEE Transactions on Energy Markets Policy and Regulation","2771-9626",1
"https://openalex.org/S118678737","International Journal of Intelligent Transportation Systems Research","1348-8503",1
"https://openalex.org/S4210180158","Power Electronics and Drives","2451-0262",1
"https://openalex.org/S167961193","Journal of Statistical Software","1548-7660",1
"https://openalex.org/S4210209442","EAI Endorsed Transactions on Industrial Networks and Intelligent Systems","2410-0218",1
"https://openalex.org/S4210172076","Diagnostics","2075-4418",1
"https://openalex.org/S4306422867","IEEE Transactions on Transportation Electrification","2332-7782",1
